"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"25 Apr 2026","18","RIVELLE TAMPINES","67 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,913","2,265,000"
"25 Apr 2026","18","RIVELLE TAMPINES","67 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,927","2,282,000"
"25 Apr 2026","18","RIVELLE TAMPINES","67 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,955","2,315,000"
"25 Apr 2026","18","PARKTOWN RESIDENCE","7 TAMPINES STREET 62 #XX-XX","Apartment","99 yrs FROM 2023","1,184","Strata","2,308","2,733,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,860","2,202,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,866","2,210,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,873","2,218,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,899","2,249,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,906","2,257,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,915","2,268,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,918","2,271,000"
"25 Apr 2026","17","COASTAL CABANA","22 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","1,206","Strata","1,892","2,281,000"
"25 Apr 2026","19","CHUAN PARK","244 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,206","Strata","2,704","3,260,100"
"25 Apr 2026","5","BLOOMSBURY RESIDENCES","65 MEDIA CIRCLE #XX-XX","Apartment","99 yrs FROM 2024","1,206","Strata","2,637","3,179,000"
"25 Apr 2026","16","PINERY RESIDENCES","922 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","1,238","Strata","2,590","3,206,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","25 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,249","Strata","2,319","2,895,000"
"25 Apr 2026","16","BAGNALL HAUS","813 UPPER EAST COAST ROAD #XX-XX","Apartment","Freehold","1,249","Strata","2,480","3,097,000"
"25 Apr 2026","5","ELTA","10 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,313","Strata","2,498","3,281,000"
"25 Apr 2026","25","NORWOOD GRAND","8 CHAMPIONS WAY #XX-XX","Apartment","99 yrs FROM 2023","1,335","Strata","2,032","2,712,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","2,860","3,940,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","2,876","3,962,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","2,950","4,065,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","2,979","4,104,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","2,998","4,130,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,378","Strata","3,110","4,285,000"
"25 Apr 2026","18","RIVELLE TAMPINES","55 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,857","2,559,000"
"25 Apr 2026","18","RIVELLE TAMPINES","55 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,920","2,646,000"
"25 Apr 2026","18","RIVELLE TAMPINES","69 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,935","2,666,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,857","2,559,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,864","2,568,000"
"25 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,897","2,613,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,582","Strata","3,078","4,870,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,582","Strata","3,097","4,900,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,582","Strata","3,106","4,915,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,582","Strata","3,207","5,075,000"
"24 Apr 2026","17","PALM ISLES","34 FLORA DRIVE #XX-XX","Condominium","99 yrs FROM 2011","786","Strata","1,196","940,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,009","1,600,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,038","1,623,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,079","1,656,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,092","1,666,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,104","1,676,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,117","1,686,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,141","1,705,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,153","1,715,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,166","1,725,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,178","1,735,000"
"24 Apr 2026","16","PINERY RESIDENCES","926 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","807","Strata","2,541","2,051,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,052","1,679,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,093","1,712,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,105","1,722,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,117","1,732,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,129","1,742,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,153","1,761,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,165","1,771,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,177","1,781,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,202","1,801,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,047","1,697,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,087","1,730,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,099","1,740,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,111","1,750,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,123","1,760,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,146","1,779,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,158","1,789,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,171","1,799,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,111","1,750,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,123","1,760,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,171","1,799,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,207","1,829,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,219","1,839,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,072","1,717,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,084","1,727,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,096","1,737,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,131","1,766,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,143","1,776,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,155","1,786,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,167","1,796,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,179","1,806,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,127","1,763,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,139","1,773,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,151","1,783,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,163","1,793,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,186","1,812,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,198","1,822,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,210","1,832,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,234","1,852,000"
"24 Apr 2026","19","CHUAN PARK","248 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","829","Strata","2,428","2,012,340"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,050","1,699,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,078","1,722,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,088","1,731,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,117","1,755,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,130","1,765,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,142","1,775,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,154","1,785,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,177","1,804,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,189","1,814,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,201","1,824,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,213","1,834,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,225","1,844,000"
"24 Apr 2026","14","PARC ESTA","910 SIMS AVENUE #XX-XX","Apartment","99 yrs FROM 2018","829","Strata","2,365","1,960,000"
"24 Apr 2026","16","ECO","281 BEDOK SOUTH AVENUE 3 #XX-XX","Condominium","99 yrs FROM 2012","840","Strata","1,650","1,385,000"
"24 Apr 2026","15","CORALIS","530 JOO CHIAT ROAD #XX-XX","Condominium","Freehold","861","Strata","2,367","2,038,000"
"24 Apr 2026","15","ARINA EAST RESIDENCES","6C TANJONG RHU ROAD #XX-XX","Apartment","Freehold","861","Strata","2,838","2,444,000"
"24 Apr 2026","21","THE SEN","230 JALAN JURONG KECHIL #XX-XX","Condominium","99 yrs FROM 2025","872","Strata","2,311","2,015,000"
"24 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","872","Strata","2,266","1,976,000"
"24 Apr 2026","19","KINGSFORD WATERBAY","80 UPPER SERANGOON VIEW #XX-XX","Apartment","99 yrs FROM 2014","872","Strata","1,090","950,000"
"24 Apr 2026","21","THE CASCADIA","921 BUKIT TIMAH ROAD #XX-XX","Condominium","Freehold","872","Strata","2,317","2,020,000"
"24 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,684","2,369,000"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,852","2,517,570"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,875","2,537,370"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,892","2,553,000"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,908","2,567,070"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,920","2,576,970"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,926","2,583,000"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,942","2,596,770"
"24 Apr 2026","1","THE SAIL @ MARINA BAY","2 MARINA BOULEVARD #XX-XX","Apartment","99 yrs FROM 2002","883","Strata","2,583","2,280,000"
"24 Apr 2026","25","CASABLANCA","21 ROSEWOOD DRIVE #XX-XX","Condominium","99 yrs FROM 2001","893","Strata","1,115","996,000"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,565","2,291,850"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,581","2,305,710"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,624","2,344,320"
"24 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,658","2,375,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,080","1,881,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,090","1,890,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,117","1,914,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,128","1,924,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,139","1,934,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,150","1,944,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,171","1,963,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,182","1,973,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,193","1,983,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,204","1,993,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,215","2,003,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","1,971","1,782,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,033","1,838,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,044","1,848,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,066","1,868,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,087","1,887,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,098","1,897,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,109","1,907,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,120","1,917,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,151","1,945,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,162","1,955,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,080","1,881,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,090","1,890,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,117","1,914,000"
